show_id,review_text,sentiment,review_date
s6027,Would recommend,neutral,2023-03-22
s7745,Not for me,neutral,2024-05-28
s5058,Great plot,positive,2022-05-16
s533,Not for me,positive,2022-02-02
s4984,Bad acting,positive,2023-10-09
s8475,Loved it!,neutral,2022-10-05
s834,Too slow,negative,2022-05-13
s178,Didn't enjoy it,neutral,2024-01-20
s6164,Great plot,neutral,2022-05-06
s2830,Pretty good,negative,2022-12-11
s177,Bad acting,positive,2022-01-17
s403,Amazing visuals,positive,2024-04-03
s6898,Would recommend,neutral,2023-07-16
s7529,Not for me,positive,2023-10-09
s4327,Loved it!,neutral,2023-09-22
s8455,Too slow,neutral,2024-03-28
s1018,Could be better,neutral,2022-03-01
s7856,Would recommend,positive,2023-04-12
s380,Bad acting,neutral,2023-09-20
s7528,Too slow,neutral,2023-01-26
s258,Would recommend,negative,2024-07-24
s7157,Would recommend,neutral,2023-11-16
s5624,Didn't enjoy it,negative,2023-05-13
s539,Would recommend,positive,2023-08-23
s1340,Amazing visuals,positive,2023-03-25
s7160,Too slow,positive,2023-11-11
s6790,Bad acting,positive,2022-05-10
s4304,Bad acting,negative,2022-05-29
s8374,Amazing visuals,negative,2024-03-28
s7034,Pretty good,positive,2024-08-05
s7179,Too slow,positive,2023-05-15
s8191,Would recommend,positive,2023-10-20
s1559,Loved it!,negative,2024-11-19
s6973,Great plot,positive,2023-07-31
s3838,Too slow,positive,2024-11-13
s7951,Could be better,positive,2024-09-10
s4030,Loved it!,positive,2023-12-24
s1198,Amazing visuals,negative,2022-08-10
s8153,Would recommend,positive,2023-08-25
s6378,Pretty good,positive,2023-11-15
s252,Could be better,positive,2024-01-12
s1040,Pretty good,positive,2024-07-13
s7580,Pretty good,neutral,2023-08-03
s7123,Not for me,positive,2023-02-05
s5522,Didn't enjoy it,positive,2024-06-19
s7616,Could be better,negative,2023-05-27
s3425,Great plot,positive,2022-03-29
s7129,Didn't enjoy it,neutral,2022-02-19
s7721,Could be better,positive,2022-04-13
s928,Pretty good,positive,2023-01-03
s2590,Didn't enjoy it,neutral,2024-07-24
s7413,Could be better,negative,2024-06-16
s416,Great plot,neutral,2024-06-27
s6476,Loved it!,positive,2022-09-15
s5423,Too slow,positive,2023-01-25
s1198,Would recommend,positive,2024-02-12
s997,Could be better,neutral,2024-01-24
s4307,Great plot,neutral,2023-01-29
s4042,Too slow,positive,2023-11-14
s5307,Didn't enjoy it,neutral,2022-09-27
s7542,Could be better,neutral,2022-05-29
s4448,Could be better,positive,2024-03-21
s4587,Amazing visuals,neutral,2022-01-28
s1157,Could be better,positive,2022-10-07
s3542,Would recommend,positive,2022-06-15
s501,Amazing visuals,negative,2022-01-17
s5715,Too slow,positive,2022-12-05
s4428,Didn't enjoy it,positive,2024-12-04
s8447,Didn't enjoy it,neutral,2024-04-21
s7745,Bad acting,negative,2022-07-08
s3092,Bad acting,negative,2023-10-13
s5307,Too slow,neutral,2024-12-20
s544,Not for me,positive,2022-10-21
s2349,Great plot,negative,2024-11-22
s8710,Not for me,neutral,2023-02-19
s5019,Great plot,positive,2024-03-13
s1881,Amazing visuals,negative,2023-03-07
s5034,Too slow,positive,2024-11-12
s6298,Great plot,positive,2023-05-02
s4360,Bad acting,negative,2022-03-30
s4631,Bad acting,neutral,2022-09-28
s6936,Pretty good,positive,2024-06-18
s8693,Great plot,positive,2022-10-05
s6148,Too slow,neutral,2022-07-25
s8302,Loved it!,positive,2024-07-01
s1919,Amazing visuals,positive,2022-11-24
s2898,Could be better,neutral,2024-05-07
s3756,Could be better,negative,2024-05-26
s6746,Great plot,neutral,2024-05-11
s7383,Not for me,neutral,2022-12-02
s6416,Amazing visuals,neutral,2023-08-29
s2516,Didn't enjoy it,neutral,2023-08-15
s3922,Would recommend,positive,2024-11-27
s8093,Could be better,negative,2024-10-10
s6416,Bad acting,positive,2023-12-09
s6163,Amazing visuals,positive,2024-09-04
s2918,Not for me,positive,2023-03-01
s3480,Too slow,neutral,2023-08-10
s34,Not for me,positive,2024-03-16
s4735,Amazing visuals,positive,2023-12-21
s1471,Didn't enjoy it,neutral,2024-08-06
s1397,Could be better,negative,2023-10-17
s8056,Bad acting,neutral,2023-04-19
s4211,Loved it!,positive,2023-07-22
s1741,Too slow,positive,2022-07-30
s6199,Bad acting,neutral,2024-12-17
s4473,Didn't enjoy it,positive,2022-08-03
s3002,Would recommend,neutral,2024-06-18
s4872,Didn't enjoy it,positive,2023-04-12
s3775,Didn't enjoy it,negative,2022-12-20
s1346,Could be better,positive,2024-11-08
s4809,Amazing visuals,positive,2023-09-17
s8432,Amazing visuals,negative,2023-01-07
s7397,Bad acting,positive,2022-07-03
s6852,Would recommend,positive,2023-11-05
s7984,Would recommend,negative,2024-01-25
s5429,Not for me,positive,2022-11-18
s6276,Loved it!,positive,2023-03-11
s3423,Didn't enjoy it,positive,2024-12-02
s4003,Loved it!,positive,2022-10-20
s7938,Pretty good,positive,2023-11-19
s1510,Great plot,neutral,2024-06-06
s2698,Didn't enjoy it,neutral,2022-03-10
s5993,Loved it!,positive,2022-02-25
s7871,Could be better,positive,2023-09-23
s1329,Great plot,negative,2023-02-24
s4014,Would recommend,negative,2023-07-21
s5059,Didn't enjoy it,positive,2023-07-04
s180,Didn't enjoy it,negative,2022-08-31
s4451,Would recommend,neutral,2024-01-18
s3273,Not for me,positive,2023-06-11
s3498,Could be better,positive,2022-03-18
s2830,Didn't enjoy it,positive,2023-03-16
s8705,Loved it!,negative,2024-12-14
s2392,Didn't enjoy it,neutral,2023-05-31
s8634,Great plot,neutral,2023-09-07
s4442,Didn't enjoy it,positive,2024-10-27
s6280,Loved it!,neutral,2023-11-07
s3353,Too slow,neutral,2023-02-24
s1124,Great plot,negative,2022-10-03
s2466,Bad acting,positive,2023-08-31
s4030,Bad acting,neutral,2023-07-25
s4739,Great plot,positive,2022-03-31
s8255,Could be better,neutral,2022-10-09
s1784,Too slow,neutral,2023-09-30
s4003,Great plot,positive,2024-03-21
s7866,Loved it!,neutral,2024-05-17
s5858,Pretty good,positive,2023-04-07
s2234,Amazing visuals,negative,2024-01-20
s737,Didn't enjoy it,positive,2022-10-28
s8599,Not for me,neutral,2023-08-23
s474,Too slow,negative,2023-06-13
s5940,Loved it!,positive,2022-05-20
s3000,Not for me,neutral,2022-10-05
s4701,Bad acting,positive,2023-10-25
s8449,Great plot,positive,2023-05-26
s2610,Too slow,neutral,2022-04-24
s2288,Would recommend,neutral,2023-08-03
s4521,Didn't enjoy it,negative,2023-11-22
s20,Amazing visuals,negative,2023-09-29
s1666,Bad acting,neutral,2024-04-02
s4388,Great plot,neutral,2024-05-24
s3528,Didn't enjoy it,negative,2024-07-28
s3218,Bad acting,positive,2024-07-30
s5683,Would recommend,positive,2022-12-24
s3306,Not for me,positive,2022-01-03
s7833,Amazing visuals,negative,2023-02-08
s832,Amazing visuals,neutral,2022-01-25
s6706,Didn't enjoy it,neutral,2023-05-24
s5899,Loved it!,positive,2023-11-27
s7913,Didn't enjoy it,negative,2022-03-02
s5301,Bad acting,positive,2022-05-03
s8074,Loved it!,neutral,2022-02-24
s3972,Amazing visuals,positive,2024-08-31
s334,Pretty good,positive,2024-11-28
s3934,Amazing visuals,neutral,2023-06-30
s3780,Didn't enjoy it,negative,2022-04-23
s3297,Bad acting,positive,2023-03-01
s5428,Loved it!,positive,2024-07-06
s6889,Great plot,positive,2022-08-18
s4583,Loved it!,positive,2024-07-05
s8351,Would recommend,positive,2022-06-04
s3780,Could be better,neutral,2022-06-14
s6145,Could be better,negative,2024-08-19
s7132,Too slow,positive,2023-10-11
s7773,Not for me,neutral,2024-07-26
s4378,Too slow,positive,2023-05-27
s5148,Too slow,positive,2024-07-20
s2334,Loved it!,positive,2022-09-23
s7039,Bad acting,neutral,2022-07-06
s2599,Too slow,positive,2024-11-29
s5410,Didn't enjoy it,positive,2023-01-26
s1481,Loved it!,positive,2023-10-17
s3012,Bad acting,positive,2022-06-25
s8378,Could be better,positive,2024-02-13
s5838,Pretty good,negative,2024-02-03
s20,Didn't enjoy it,neutral,2024-07-19
s4984,Great plot,negative,2023-12-12
s3183,Not for me,positive,2024-04-05
s2599,Great plot,positive,2023-08-12
s6714,Bad acting,positive,2023-06-15
s6461,Would recommend,positive,2024-12-21
s6373,Bad acting,neutral,2022-10-08
s3863,Pretty good,positive,2022-08-15
s5489,Could be better,positive,2023-10-01
s89,Amazing visuals,neutral,2024-12-17
s4476,Bad acting,positive,2024-07-09
s6483,Could be better,negative,2023-04-22
s2727,Great plot,positive,2023-12-17
s7716,Bad acting,neutral,2022-08-31
s2303,Bad acting,positive,2023-01-02
s6290,Too slow,negative,2024-07-24
s1492,Great plot,positive,2024-04-17
s1993,Not for me,neutral,2024-06-24
s6387,Not for me,positive,2023-01-11
s6222,Didn't enjoy it,neutral,2023-12-12
s4595,Would recommend,positive,2022-12-09
s2886,Amazing visuals,positive,2022-08-28
s3887,Bad acting,negative,2022-05-19
s3093,Bad acting,negative,2023-02-24
s8206,Didn't enjoy it,positive,2022-10-31
s7698,Would recommend,negative,2022-04-25
s5858,Great plot,positive,2022-12-09
s4983,Bad acting,negative,2022-01-07
s5040,Could be better,neutral,2024-01-01
s719,Loved it!,positive,2022-06-28
s7462,Would recommend,negative,2023-02-20
s6614,Bad acting,negative,2023-10-28
s4042,Would recommend,positive,2022-05-30
s6682,Not for me,neutral,2023-02-01
s5059,Amazing visuals,positive,2023-01-16
s7835,Bad acting,negative,2024-04-18
s4255,Amazing visuals,neutral,2022-01-01
s4766,Pretty good,positive,2022-09-01
s3397,Loved it!,neutral,2024-05-28
s6848,Didn't enjoy it,neutral,2024-01-30
s7077,Amazing visuals,neutral,2024-08-11
s102,Bad acting,positive,2024-09-03
s3205,Too slow,positive,2022-01-01
s8403,Didn't enjoy it,neutral,2023-07-07
s4505,Didn't enjoy it,positive,2023-04-27
s4660,Great plot,positive,2023-08-23
s2456,Amazing visuals,neutral,2024-02-02
s3818,Too slow,positive,2022-12-01
s38,Amazing visuals,neutral,2023-04-10
s4748,Great plot,neutral,2023-08-06
s3173,Loved it!,neutral,2022-05-17
s7151,Bad acting,positive,2024-09-30
s6012,Not for me,positive,2024-08-07
s941,Not for me,positive,2023-11-18
s2267,Amazing visuals,negative,2022-06-16
s7815,Great plot,positive,2024-06-28
s4990,Would recommend,negative,2024-05-29
s7780,Bad acting,neutral,2024-04-21
s2023,Amazing visuals,negative,2022-03-06
s8489,Would recommend,positive,2024-12-26
s6826,Bad acting,positive,2023-03-09
s197,Would recommend,negative,2024-12-09
s7129,Didn't enjoy it,positive,2022-04-25
s5071,Amazing visuals,positive,2023-07-23
s4809,Great plot,positive,2023-10-04
s3296,Bad acting,negative,2023-05-10
s2684,Not for me,neutral,2024-07-29
s6425,Amazing visuals,neutral,2024-08-25
s4767,Bad acting,neutral,2024-04-01
s8034,Bad acting,positive,2022-07-21
s7856,Would recommend,neutral,2023-10-11
s3338,Would recommend,positive,2023-07-14
s59,Too slow,negative,2024-11-07
s1143,Amazing visuals,positive,2023-04-23
s7739,Pretty good,positive,2023-05-03
s473,Could be better,neutral,2024-09-09
s2305,Pretty good,positive,2024-02-18
s3947,Bad acting,neutral,2022-12-06
s7714,Too slow,positive,2023-09-04
s3594,Bad acting,positive,2022-04-26
s583,Pretty good,positive,2022-03-15
s1104,Bad acting,neutral,2022-04-26
s5023,Would recommend,positive,2022-05-06
s1534,Amazing visuals,neutral,2023-10-19
s5868,Not for me,positive,2023-10-26
s5010,Pretty good,positive,2024-09-17
s2252,Could be better,positive,2024-10-14
s6035,Could be better,negative,2024-05-08
s7438,Would recommend,neutral,2022-03-26
s5082,Amazing visuals,positive,2023-09-25
s5953,Loved it!,neutral,2023-03-27
s7147,Loved it!,negative,2023-06-02
s7976,Great plot,positive,2024-04-25
s8535,Great plot,negative,2023-11-26
s7971,Pretty good,positive,2023-07-04
s5928,Would recommend,negative,2024-07-17
s7179,Would recommend,neutral,2022-04-26
s4111,Bad acting,positive,2024-10-28
s1198,Could be better,positive,2023-02-08
s2604,Could be better,negative,2022-10-31
s5928,Could be better,neutral,2024-01-10
s1929,Too slow,neutral,2022-03-29
s8092,Amazing visuals,positive,2024-10-30
s2192,Didn't enjoy it,positive,2022-11-04
s638,Bad acting,positive,2023-03-10
s3060,Loved it!,positive,2024-03-12
s7776,Would recommend,neutral,2022-06-13
s6823,Loved it!,negative,2024-09-22
s305,Too slow,neutral,2023-10-18
s38,Loved it!,positive,2022-01-18
s2007,Could be better,neutral,2024-12-30
s744,Not for me,negative,2024-03-21
s7253,Bad acting,neutral,2022-12-05
s8107,Not for me,neutral,2022-09-05
s4031,Great plot,negative,2022-11-02
s863,Not for me,neutral,2022-07-23
s7854,Didn't enjoy it,positive,2024-05-02
s8289,Would recommend,positive,2023-03-23
s7530,Too slow,negative,2023-12-14
s458,Would recommend,positive,2023-03-09
s2985,Didn't enjoy it,positive,2024-04-01
s6358,Would recommend,positive,2024-12-06
s5742,Not for me,neutral,2023-05-20
s8535,Amazing visuals,negative,2022-04-25
s6417,Would recommend,positive,2024-09-21
s4872,Great plot,neutral,2022-08-11
s8731,Bad acting,negative,2023-09-28
s5448,Bad acting,positive,2023-11-03
s6192,Loved it!,positive,2024-08-15
s5801,Pretty good,negative,2024-07-21
s4116,Not for me,positive,2022-04-06
s1730,Could be better,neutral,2022-04-17
s5800,Didn't enjoy it,neutral,2023-09-24
s7077,Too slow,positive,2023-11-29
s6782,Not for me,negative,2022-02-01
s998,Bad acting,positive,2022-03-07
s7532,Loved it!,positive,2024-02-18
s4547,Would recommend,positive,2024-07-04
s7667,Could be better,positive,2023-07-03
s219,Could be better,negative,2022-07-20
s7975,Pretty good,neutral,2022-02-18
s7869,Amazing visuals,negative,2024-02-26
s8244,Pretty good,positive,2024-08-08
s519,Would recommend,neutral,2022-09-20
s2315,Not for me,neutral,2022-12-10
s7253,Great plot,negative,2022-01-11
s7906,Didn't enjoy it,neutral,2022-07-20
s767,Could be better,positive,2024-08-02
s1298,Too slow,positive,2024-07-14
s1958,Not for me,positive,2022-01-03
s5595,Too slow,neutral,2024-03-18
s3060,Loved it!,negative,2023-07-14
s1154,Too slow,positive,2022-07-18
s6208,Could be better,positive,2022-04-19
s6373,Could be better,positive,2022-04-18
s1766,Could be better,neutral,2023-07-06
s3397,Not for me,positive,2024-08-30
s4307,Not for me,positive,2022-02-21
s5818,Didn't enjoy it,positive,2022-04-22
s2209,Bad acting,neutral,2022-10-22
s1202,Amazing visuals,neutral,2022-03-06
s6061,Would recommend,neutral,2023-07-28
s7441,Would recommend,positive,2023-04-10
s3669,Loved it!,positive,2022-09-15
s6798,Pretty good,positive,2024-09-30
s2610,Didn't enjoy it,positive,2023-09-26
s5794,Bad acting,positive,2022-07-29
s3356,Great plot,positive,2022-03-30
s6021,Loved it!,neutral,2022-01-28
s8425,Not for me,positive,2022-08-26
s642,Bad acting,positive,2022-12-02
s1480,Could be better,negative,2022-03-04
s3033,Not for me,neutral,2023-05-15
s466,Pretty good,neutral,2024-03-01
s6756,Pretty good,negative,2023-08-15
s2442,Would recommend,positive,2024-12-10
s8614,Amazing visuals,neutral,2022-10-28
s6758,Amazing visuals,neutral,2022-08-17
s6513,Great plot,positive,2022-05-30
s5354,Not for me,positive,2023-06-11
s1011,Not for me,positive,2022-11-29
s5497,Pretty good,positive,2022-06-23
s1935,Could be better,positive,2022-03-02
s7869,Could be better,positive,2024-12-20
s7636,Too slow,positive,2024-03-29
s6756,Could be better,positive,2023-06-08
s5072,Bad acting,positive,2022-08-04
s7397,Amazing visuals,positive,2023-09-16
s6461,Could be better,positive,2023-08-01
s1283,Didn't enjoy it,neutral,2023-11-25
s4333,Not for me,positive,2023-02-27
s2580,Could be better,negative,2023-12-17
s6161,Too slow,negative,2024-01-24
s4142,Great plot,neutral,2024-01-17
s6842,Great plot,neutral,2023-11-19
s5045,Pretty good,positive,2023-12-24
s4634,Could be better,positive,2024-01-17
s7438,Not for me,negative,2022-08-30
s2772,Not for me,positive,2023-10-27
s7208,Amazing visuals,negative,2023-12-09
s3967,Great plot,neutral,2023-03-11
s6119,Pretty good,positive,2024-02-20
s8162,Could be better,positive,2023-04-29
s8718,Great plot,neutral,2023-01-19
s3972,Great plot,positive,2022-06-19
s2338,Not for me,positive,2024-10-17
s1966,Could be better,neutral,2024-08-07
s5263,Loved it!,neutral,2024-05-18
s8729,Could be better,positive,2022-11-19
s2026,Bad acting,positive,2024-04-27
s6786,Great plot,negative,2023-11-27
s7783,Amazing visuals,neutral,2022-12-25
s3932,Loved it!,neutral,2022-02-01
s1916,Too slow,negative,2022-06-26
s6467,Pretty good,positive,2024-07-05
s4491,Could be better,positive,2022-03-06
s88,Amazing visuals,negative,2022-01-27
s8241,Too slow,neutral,2022-09-25
s762,Too slow,positive,2023-08-20
s4387,Great plot,positive,2024-10-08
s4487,Bad acting,neutral,2022-03-07
s7182,Great plot,positive,2022-05-13
s1040,Pretty good,negative,2024-07-04
s6915,Loved it!,positive,2022-03-23
s3258,Not for me,positive,2024-09-08
s4111,Didn't enjoy it,positive,2023-08-08
s3627,Loved it!,neutral,2022-11-23
s2209,Pretty good,negative,2023-06-26
s7179,Not for me,neutral,2022-07-29
s5479,Too slow,negative,2022-05-13
s1503,Loved it!,positive,2022-06-06
s5956,Not for me,positive,2024-05-24
s7910,Could be better,negative,2023-01-17
s1514,Great plot,negative,2024-11-11
s4739,Didn't enjoy it,negative,2024-08-31
s3455,Amazing visuals,neutral,2023-08-18
s8475,Could be better,positive,2023-04-17
s6220,Loved it!,positive,2022-08-22
s7851,Would recommend,negative,2023-07-26
s3383,Not for me,positive,2024-02-10
s4864,Too slow,positive,2022-10-28
s2969,Too slow,neutral,2022-11-02
s2956,Would recommend,positive,2022-01-02
s4206,Loved it!,negative,2022-09-28
s1919,Too slow,positive,2023-02-25
s6740,Bad acting,neutral,2023-12-01
s4505,Too slow,neutral,2024-05-13
s2209,Didn't enjoy it,neutral,2024-08-17
s8506,Bad acting,positive,2024-09-20
s832,Pretty good,positive,2024-10-06
s7950,Pretty good,positive,2024-05-28
s1430,Not for me,positive,2023-11-23
s5840,Bad acting,neutral,2024-05-16
s5742,Could be better,positive,2024-11-26
s2958,Not for me,positive,2022-04-17
s2250,Could be better,positive,2022-10-08
s1979,Didn't enjoy it,neutral,2023-07-03
s8696,Great plot,positive,2023-07-06
s5781,Loved it!,negative,2022-07-07
s2484,Bad acting,neutral,2024-01-22
s3533,Would recommend,neutral,2024-05-19
s501,Amazing visuals,negative,2022-01-19
s5506,Loved it!,positive,2024-05-08
s3017,Didn't enjoy it,negative,2024-09-11
s7632,Bad acting,neutral,2023-02-14
s8580,Pretty good,negative,2023-04-29
s5366,Loved it!,negative,2023-09-16
s5191,Could be better,positive,2023-10-18
s3887,Would recommend,positive,2024-02-07
s3951,Loved it!,neutral,2022-01-18
s1,Amazing visuals,neutral,2022-07-03
s7763,Didn't enjoy it,positive,2023-02-09
s6187,Didn't enjoy it,positive,2024-03-09
s3716,Not for me,positive,2023-04-24
s329,Didn't enjoy it,neutral,2022-01-08
s3162,Not for me,negative,2023-12-06
s665,Didn't enjoy it,neutral,2023-06-15
s5172,Amazing visuals,positive,2024-07-01
s5723,Didn't enjoy it,positive,2023-11-20
s7951,Would recommend,positive,2024-10-31
s3860,Great plot,positive,2023-07-07
s4861,Pretty good,negative,2023-03-22
s7048,Would recommend,positive,2023-12-07
s6869,Didn't enjoy it,neutral,2022-07-15
s3000,Bad acting,negative,2024-05-09
s8145,Could be better,negative,2023-09-20
s8271,Great plot,positive,2024-09-07
s1346,Pretty good,positive,2023-09-22
s8452,Could be better,positive,2022-02-13
s2440,Would recommend,neutral,2023-05-04
s7631,Amazing visuals,negative,2022-06-30
s593,Amazing visuals,positive,2023-01-09
s4852,Could be better,positive,2023-09-20
s7746,Bad acting,negative,2024-08-14
s5122,Could be better,neutral,2022-03-08
s7015,Would recommend,negative,2024-02-18
s6396,Could be better,positive,2023-10-13
s240,Pretty good,positive,2022-12-07
s4443,Bad acting,positive,2024-06-21
s2684,Too slow,positive,2023-02-02
s2252,Loved it!,neutral,2023-12-04
s3036,Too slow,positive,2022-04-07
s5463,Not for me,positive,2023-03-25
s6158,Could be better,negative,2022-03-18
s5928,Amazing visuals,positive,2024-06-14
s327,Too slow,neutral,2023-07-03
s7546,Didn't enjoy it,positive,2024-03-08
s3406,Would recommend,negative,2024-03-25
s4983,Too slow,positive,2024-10-18
s2190,Great plot,neutral,2022-05-15
s2532,Bad acting,positive,2023-10-16
s7542,Would recommend,positive,2023-10-08
s5937,Amazing visuals,neutral,2023-12-21
s836,Not for me,positive,2023-09-05
s7687,Too slow,positive,2023-04-29
s6852,Bad acting,negative,2024-12-05
s32,Loved it!,negative,2023-10-10
s4926,Bad acting,positive,2024-03-02
s8545,Bad acting,positive,2023-08-02
s1222,Would recommend,positive,2024-10-24
s995,Loved it!,positive,2022-01-01
s8675,Bad acting,negative,2022-04-19
s2883,Great plot,neutral,2023-04-05
s7765,Too slow,positive,2022-09-23
s1745,Too slow,negative,2022-02-13
s6606,Great plot,neutral,2024-06-04
s7815,Too slow,neutral,2024-08-01
s3299,Bad acting,positive,2024-09-09
s1153,Not for me,positive,2022-09-19
s3995,Bad acting,neutral,2023-12-29
s6012,Would recommend,positive,2023-09-25
s1085,Didn't enjoy it,positive,2022-06-01
s181,Not for me,positive,2022-08-01
s5004,Amazing visuals,positive,2024-10-12
s329,Amazing visuals,neutral,2024-05-12
s5711,Not for me,neutral,2023-09-15
s4378,Bad acting,positive,2022-12-27
s1559,Could be better,positive,2022-11-16
s6298,Didn't enjoy it,neutral,2022-08-10
s66,Great plot,positive,2022-07-29
s7532,Bad acting,neutral,2024-07-19
s8736,Not for me,neutral,2023-05-04
s4120,Could be better,positive,2023-08-24
s3092,Bad acting,neutral,2024-02-13
s2277,Could be better,neutral,2024-05-27
s842,Not for me,positive,2023-12-01
s4289,Bad acting,positive,2023-03-28
s6576,Loved it!,negative,2023-02-17
s6146,Too slow,positive,2023-04-21
s5222,Not for me,negative,2022-09-13
s4329,Amazing visuals,neutral,2022-05-07
s15,Amazing visuals,positive,2023-01-27
s4344,Didn't enjoy it,positive,2023-04-25
s4554,Pretty good,positive,2024-09-19
s6538,Amazing visuals,positive,2024-07-11
s3937,Pretty good,neutral,2023-02-06
s6177,Loved it!,negative,2022-10-01
s4470,Not for me,negative,2024-04-24
s1732,Could be better,positive,2022-05-19
s4428,Didn't enjoy it,negative,2022-04-13
s764,Too slow,negative,2023-04-29
s6901,Great plot,negative,2023-06-13
s7934,Pretty good,positive,2022-08-12
s5776,Too slow,neutral,2022-04-24
s6128,Didn't enjoy it,neutral,2023-10-06
s3724,Didn't enjoy it,positive,2023-10-13
s2267,Amazing visuals,negative,2023-04-03
s7875,Too slow,positive,2023-01-10
s4111,Bad acting,positive,2023-09-03
s107,Would recommend,negative,2022-07-26
s684,Didn't enjoy it,positive,2024-07-05
s3669,Pretty good,negative,2022-11-17
s7525,Great plot,neutral,2022-04-03
s2589,Great plot,positive,2024-05-21
s504,Loved it!,positive,2022-04-09
s2253,Loved it!,neutral,2022-08-13
s6131,Amazing visuals,neutral,2024-05-01
s5397,Bad acting,negative,2023-03-17
s8786,Amazing visuals,negative,2023-12-21
s2875,Great plot,positive,2023-08-08
s1923,Could be better,positive,2022-03-05
s2317,Great plot,negative,2024-02-07
s320,Didn't enjoy it,neutral,2023-07-14
s8546,Too slow,positive,2023-11-01
s8153,Too slow,negative,2023-01-03
s7383,Didn't enjoy it,negative,2024-01-14
s1010,Didn't enjoy it,neutral,2023-09-10
s834,Great plot,positive,2024-10-02
s6750,Too slow,neutral,2024-12-19
s4463,Too slow,neutral,2023-05-15
s1124,Not for me,negative,2024-10-03
s4852,Too slow,negative,2023-02-15
s7746,Didn't enjoy it,neutral,2024-10-14
s4709,Loved it!,neutral,2023-04-09
s6652,Bad acting,negative,2023-12-03
s7090,Could be better,positive,2022-06-12
s7151,Didn't enjoy it,positive,2022-03-01
s8409,Too slow,negative,2024-11-20
s6964,Pretty good,positive,2022-11-29
s8526,Great plot,positive,2022-03-17
s531,Great plot,positive,2022-11-13
s1616,Bad acting,positive,2022-07-09
s3545,Didn't enjoy it,positive,2022-10-23
s484,Bad acting,positive,2023-05-16
s5621,Loved it!,negative,2022-06-26
s8538,Would recommend,neutral,2024-03-10
s7066,Amazing visuals,neutral,2024-03-16
s1040,Pretty good,positive,2024-05-09
s5636,Amazing visuals,neutral,2022-08-03
s5010,Would recommend,neutral,2023-10-15
s1245,Pretty good,neutral,2023-08-20
s1889,Amazing visuals,positive,2022-05-08
s6298,Pretty good,positive,2023-07-05
s8077,Bad acting,negative,2023-09-11
s1651,Could be better,neutral,2022-12-14
s2035,Not for me,neutral,2022-05-22
s7363,Pretty good,neutral,2024-03-02
s6781,Would recommend,positive,2022-09-02
s5660,Bad acting,neutral,2023-12-04
s8305,Not for me,positive,2022-08-02
s7275,Bad acting,neutral,2022-07-19
s548,Loved it!,negative,2023-02-09
s577,Too slow,neutral,2023-02-25
s8027,Great plot,positive,2022-01-07
s1453,Loved it!,positive,2023-08-15
s6291,Would recommend,neutral,2022-10-13
s6483,Didn't enjoy it,negative,2023-11-02
s7123,Didn't enjoy it,neutral,2023-01-24
s8684,Great plot,neutral,2023-02-20
s1651,Bad acting,positive,2024-02-23
s7118,Could be better,neutral,2024-10-03
s541,Would recommend,neutral,2024-10-11
s6203,Great plot,negative,2023-03-04
s5235,Not for me,positive,2024-10-01
s5365,Not for me,neutral,2022-11-30
s7486,Didn't enjoy it,positive,2022-09-29
s51,Too slow,neutral,2024-12-02
s7433,Bad acting,negative,2022-11-15
s4662,Didn't enjoy it,positive,2023-06-11
s5310,Could be better,positive,2024-01-30
s6444,Great plot,neutral,2022-11-17
s8718,Pretty good,neutral,2024-01-09
s4852,Could be better,positive,2024-12-03
s2860,Pretty good,positive,2023-03-30
s1966,Bad acting,neutral,2024-01-16
s8687,Great plot,negative,2024-07-17
s7066,Not for me,positive,2024-04-27
s1088,Not for me,negative,2024-05-17
s182,Loved it!,positive,2024-02-13
s3886,Not for me,positive,2022-03-24
s4555,Would recommend,positive,2023-06-27
s5216,Loved it!,negative,2022-11-18
s4620,Loved it!,positive,2024-02-25
s7110,Not for me,neutral,2023-06-24
s7455,Didn't enjoy it,positive,2022-09-09
s7154,Too slow,negative,2024-04-15
s1563,Too slow,negative,2023-03-25
s1314,Would recommend,neutral,2023-05-05
s6364,Amazing visuals,negative,2023-04-09
s3101,Didn't enjoy it,neutral,2022-11-10
s5474,Amazing visuals,negative,2023-01-20
s933,Pretty good,positive,2022-10-22
s6063,Didn't enjoy it,positive,2024-09-12
s6146,Great plot,neutral,2024-02-01
s1741,Amazing visuals,positive,2024-02-08
s7462,Would recommend,positive,2022-12-10
s7882,Would recommend,neutral,2022-05-22
s2215,Didn't enjoy it,positive,2023-12-19
s2111,Loved it!,neutral,2023-02-10
s7986,Great plot,positive,2022-08-16
s8173,Bad acting,negative,2023-02-15
s5969,Great plot,negative,2024-08-09
s1143,Would recommend,negative,2024-06-16
s1881,Pretty good,positive,2023-11-22
s8219,Amazing visuals,neutral,2024-05-27
s3762,Amazing visuals,negative,2024-02-26
s7147,Pretty good,negative,2022-03-03
s5940,Could be better,neutral,2024-05-28
s5737,Didn't enjoy it,positive,2022-12-22
s5272,Would recommend,neutral,2022-03-12
s5059,Too slow,neutral,2022-09-20
s1517,Not for me,positive,2022-11-02
s3663,Pretty good,neutral,2023-07-12
s4422,Pretty good,negative,2024-02-01
s1072,Great plot,neutral,2023-08-11
s7146,Didn't enjoy it,positive,2022-03-15
s1148,Didn't enjoy it,neutral,2022-05-22
s7253,Too slow,negative,2022-04-12
